,images,labels,is_rgb
11152,data/ILSVRC2012_img_val/ILSVRC2012_val_00011153.JPEG,504,1
11153,data/ILSVRC2012_img_val/ILSVRC2012_val_00011154.JPEG,888,1
11154,data/ILSVRC2012_img_val/ILSVRC2012_val_00011155.JPEG,539,1
11155,data/ILSVRC2012_img_val/ILSVRC2012_val_00011156.JPEG,340,1
11156,data/ILSVRC2012_img_val/ILSVRC2012_val_00011157.JPEG,694,1
11157,data/ILSVRC2012_img_val/ILSVRC2012_val_00011158.JPEG,467,1
11158,data/ILSVRC2012_img_val/ILSVRC2012_val_00011159.JPEG,569,1
11159,data/ILSVRC2012_img_val/ILSVRC2012_val_00011160.JPEG,932,1
11160,data/ILSVRC2012_img_val/ILSVRC2012_val_00011161.JPEG,645,1
11161,data/ILSVRC2012_img_val/ILSVRC2012_val_00011162.JPEG,724,1
11162,data/ILSVRC2012_img_val/ILSVRC2012_val_00011163.JPEG,147,1
11163,data/ILSVRC2012_img_val/ILSVRC2012_val_00011164.JPEG,33,1
11164,data/ILSVRC2012_img_val/ILSVRC2012_val_00011165.JPEG,50,1
11165,data/ILSVRC2012_img_val/ILSVRC2012_val_00011166.JPEG,668,1
11166,data/ILSVRC2012_img_val/ILSVRC2012_val_00011167.JPEG,630,1
11167,data/ILSVRC2012_img_val/ILSVRC2012_val_00011168.JPEG,230,1
11168,data/ILSVRC2012_img_val/ILSVRC2012_val_00011169.JPEG,480,1
11169,data/ILSVRC2012_img_val/ILSVRC2012_val_00011170.JPEG,382,1
11170,data/ILSVRC2012_img_val/ILSVRC2012_val_00011171.JPEG,384,1
11171,data/ILSVRC2012_img_val/ILSVRC2012_val_00011172.JPEG,529,1
11172,data/ILSVRC2012_img_val/ILSVRC2012_val_00011173.JPEG,276,1
11173,data/ILSVRC2012_img_val/ILSVRC2012_val_00011174.JPEG,723,1
11174,data/ILSVRC2012_img_val/ILSVRC2012_val_00011175.JPEG,644,1
11175,data/ILSVRC2012_img_val/ILSVRC2012_val_00011176.JPEG,181,1
11176,data/ILSVRC2012_img_val/ILSVRC2012_val_00011177.JPEG,429,1
11177,data/ILSVRC2012_img_val/ILSVRC2012_val_00011178.JPEG,389,1
11178,data/ILSVRC2012_img_val/ILSVRC2012_val_00011179.JPEG,746,1
11179,data/ILSVRC2012_img_val/ILSVRC2012_val_00011180.JPEG,354,1
11180,data/ILSVRC2012_img_val/ILSVRC2012_val_00011181.JPEG,628,1
11181,data/ILSVRC2012_img_val/ILSVRC2012_val_00011182.JPEG,758,1
11182,data/ILSVRC2012_img_val/ILSVRC2012_val_00011183.JPEG,679,1
11183,data/ILSVRC2012_img_val/ILSVRC2012_val_00011184.JPEG,26,1
11184,data/ILSVRC2012_img_val/ILSVRC2012_val_00011185.JPEG,892,1
11185,data/ILSVRC2012_img_val/ILSVRC2012_val_00011186.JPEG,265,1
11186,data/ILSVRC2012_img_val/ILSVRC2012_val_00011187.JPEG,945,1
11187,data/ILSVRC2012_img_val/ILSVRC2012_val_00011188.JPEG,205,1
11188,data/ILSVRC2012_img_val/ILSVRC2012_val_00011189.JPEG,245,1
11189,data/ILSVRC2012_img_val/ILSVRC2012_val_00011190.JPEG,411,1
11190,data/ILSVRC2012_img_val/ILSVRC2012_val_00011191.JPEG,161,1
11191,data/ILSVRC2012_img_val/ILSVRC2012_val_00011192.JPEG,926,1
11192,data/ILSVRC2012_img_val/ILSVRC2012_val_00011193.JPEG,240,1
11193,data/ILSVRC2012_img_val/ILSVRC2012_val_00011194.JPEG,836,1
11194,data/ILSVRC2012_img_val/ILSVRC2012_val_00011195.JPEG,568,1
11195,data/ILSVRC2012_img_val/ILSVRC2012_val_00011196.JPEG,437,1
11196,data/ILSVRC2012_img_val/ILSVRC2012_val_00011197.JPEG,314,1
11197,data/ILSVRC2012_img_val/ILSVRC2012_val_00011198.JPEG,114,1
11198,data/ILSVRC2012_img_val/ILSVRC2012_val_00011199.JPEG,568,1
11199,data/ILSVRC2012_img_val/ILSVRC2012_val_00011200.JPEG,574,1
11200,data/ILSVRC2012_img_val/ILSVRC2012_val_00011201.JPEG,356,1
11201,data/ILSVRC2012_img_val/ILSVRC2012_val_00011202.JPEG,46,1
11202,data/ILSVRC2012_img_val/ILSVRC2012_val_00011203.JPEG,675,0
11203,data/ILSVRC2012_img_val/ILSVRC2012_val_00011204.JPEG,89,1
11204,data/ILSVRC2012_img_val/ILSVRC2012_val_00011205.JPEG,128,1
11205,data/ILSVRC2012_img_val/ILSVRC2012_val_00011206.JPEG,289,1
11206,data/ILSVRC2012_img_val/ILSVRC2012_val_00011207.JPEG,313,1
11207,data/ILSVRC2012_img_val/ILSVRC2012_val_00011208.JPEG,982,1
11208,data/ILSVRC2012_img_val/ILSVRC2012_val_00011209.JPEG,573,1
11209,data/ILSVRC2012_img_val/ILSVRC2012_val_00011210.JPEG,482,1
11210,data/ILSVRC2012_img_val/ILSVRC2012_val_00011211.JPEG,159,1
11211,data/ILSVRC2012_img_val/ILSVRC2012_val_00011212.JPEG,208,1
11212,data/ILSVRC2012_img_val/ILSVRC2012_val_00011213.JPEG,217,1
11213,data/ILSVRC2012_img_val/ILSVRC2012_val_00011214.JPEG,15,1
11214,data/ILSVRC2012_img_val/ILSVRC2012_val_00011215.JPEG,934,1
11215,data/ILSVRC2012_img_val/ILSVRC2012_val_00011216.JPEG,212,1
11216,data/ILSVRC2012_img_val/ILSVRC2012_val_00011217.JPEG,246,1
11217,data/ILSVRC2012_img_val/ILSVRC2012_val_00011218.JPEG,214,1
11218,data/ILSVRC2012_img_val/ILSVRC2012_val_00011219.JPEG,44,1
11219,data/ILSVRC2012_img_val/ILSVRC2012_val_00011220.JPEG,904,1
11220,data/ILSVRC2012_img_val/ILSVRC2012_val_00011221.JPEG,886,1
11221,data/ILSVRC2012_img_val/ILSVRC2012_val_00011222.JPEG,410,1
11222,data/ILSVRC2012_img_val/ILSVRC2012_val_00011223.JPEG,888,1
11223,data/ILSVRC2012_img_val/ILSVRC2012_val_00011224.JPEG,182,1
11224,data/ILSVRC2012_img_val/ILSVRC2012_val_00011225.JPEG,304,1
11225,data/ILSVRC2012_img_val/ILSVRC2012_val_00011226.JPEG,775,1
11226,data/ILSVRC2012_img_val/ILSVRC2012_val_00011227.JPEG,212,1
11227,data/ILSVRC2012_img_val/ILSVRC2012_val_00011228.JPEG,448,1
11228,data/ILSVRC2012_img_val/ILSVRC2012_val_00011229.JPEG,60,1
11229,data/ILSVRC2012_img_val/ILSVRC2012_val_00011230.JPEG,591,1
11230,data/ILSVRC2012_img_val/ILSVRC2012_val_00011231.JPEG,888,1
11231,data/ILSVRC2012_img_val/ILSVRC2012_val_00011232.JPEG,321,1
11232,data/ILSVRC2012_img_val/ILSVRC2012_val_00011233.JPEG,449,1
11233,data/ILSVRC2012_img_val/ILSVRC2012_val_00011234.JPEG,361,1
11234,data/ILSVRC2012_img_val/ILSVRC2012_val_00011235.JPEG,7,1
11235,data/ILSVRC2012_img_val/ILSVRC2012_val_00011236.JPEG,603,1
11236,data/ILSVRC2012_img_val/ILSVRC2012_val_00011237.JPEG,413,1
11237,data/ILSVRC2012_img_val/ILSVRC2012_val_00011238.JPEG,599,1
11238,data/ILSVRC2012_img_val/ILSVRC2012_val_00011239.JPEG,843,1
11239,data/ILSVRC2012_img_val/ILSVRC2012_val_00011240.JPEG,158,1
11240,data/ILSVRC2012_img_val/ILSVRC2012_val_00011241.JPEG,736,1
11241,data/ILSVRC2012_img_val/ILSVRC2012_val_00011242.JPEG,115,1
11242,data/ILSVRC2012_img_val/ILSVRC2012_val_00011243.JPEG,476,1
11243,data/ILSVRC2012_img_val/ILSVRC2012_val_00011244.JPEG,904,1
11244,data/ILSVRC2012_img_val/ILSVRC2012_val_00011245.JPEG,96,1
11245,data/ILSVRC2012_img_val/ILSVRC2012_val_00011246.JPEG,903,0
11246,data/ILSVRC2012_img_val/ILSVRC2012_val_00011247.JPEG,194,1
11247,data/ILSVRC2012_img_val/ILSVRC2012_val_00011248.JPEG,991,1
11248,data/ILSVRC2012_img_val/ILSVRC2012_val_00011249.JPEG,386,1
11249,data/ILSVRC2012_img_val/ILSVRC2012_val_00011250.JPEG,298,1
11250,data/ILSVRC2012_img_val/ILSVRC2012_val_00011251.JPEG,68,1
11251,data/ILSVRC2012_img_val/ILSVRC2012_val_00011252.JPEG,950,1
11252,data/ILSVRC2012_img_val/ILSVRC2012_val_00011253.JPEG,178,1
11253,data/ILSVRC2012_img_val/ILSVRC2012_val_00011254.JPEG,221,1
11254,data/ILSVRC2012_img_val/ILSVRC2012_val_00011255.JPEG,14,1
11255,data/ILSVRC2012_img_val/ILSVRC2012_val_00011256.JPEG,203,1
11256,data/ILSVRC2012_img_val/ILSVRC2012_val_00011257.JPEG,157,1
11257,data/ILSVRC2012_img_val/ILSVRC2012_val_00011258.JPEG,158,1
11258,data/ILSVRC2012_img_val/ILSVRC2012_val_00011259.JPEG,739,1
11259,data/ILSVRC2012_img_val/ILSVRC2012_val_00011260.JPEG,305,1
11260,data/ILSVRC2012_img_val/ILSVRC2012_val_00011261.JPEG,989,1
11261,data/ILSVRC2012_img_val/ILSVRC2012_val_00011262.JPEG,472,1
11262,data/ILSVRC2012_img_val/ILSVRC2012_val_00011263.JPEG,680,1
11263,data/ILSVRC2012_img_val/ILSVRC2012_val_00011264.JPEG,791,1
11264,data/ILSVRC2012_img_val/ILSVRC2012_val_00011265.JPEG,326,1
11265,data/ILSVRC2012_img_val/ILSVRC2012_val_00011266.JPEG,729,1
11266,data/ILSVRC2012_img_val/ILSVRC2012_val_00011267.JPEG,392,1
11267,data/ILSVRC2012_img_val/ILSVRC2012_val_00011268.JPEG,378,1
11268,data/ILSVRC2012_img_val/ILSVRC2012_val_00011269.JPEG,753,1
11269,data/ILSVRC2012_img_val/ILSVRC2012_val_00011270.JPEG,367,1
11270,data/ILSVRC2012_img_val/ILSVRC2012_val_00011271.JPEG,577,1
11271,data/ILSVRC2012_img_val/ILSVRC2012_val_00011272.JPEG,338,1
11272,data/ILSVRC2012_img_val/ILSVRC2012_val_00011273.JPEG,219,1
11273,data/ILSVRC2012_img_val/ILSVRC2012_val_00011274.JPEG,353,1
11274,data/ILSVRC2012_img_val/ILSVRC2012_val_00011275.JPEG,228,1
11275,data/ILSVRC2012_img_val/ILSVRC2012_val_00011276.JPEG,670,1
11276,data/ILSVRC2012_img_val/ILSVRC2012_val_00011277.JPEG,563,1
11277,data/ILSVRC2012_img_val/ILSVRC2012_val_00011278.JPEG,494,1
11278,data/ILSVRC2012_img_val/ILSVRC2012_val_00011279.JPEG,788,1
11279,data/ILSVRC2012_img_val/ILSVRC2012_val_00011280.JPEG,379,1
11280,data/ILSVRC2012_img_val/ILSVRC2012_val_00011281.JPEG,185,1
11281,data/ILSVRC2012_img_val/ILSVRC2012_val_00011282.JPEG,572,1
11282,data/ILSVRC2012_img_val/ILSVRC2012_val_00011283.JPEG,698,1
11283,data/ILSVRC2012_img_val/ILSVRC2012_val_00011284.JPEG,571,1
11284,data/ILSVRC2012_img_val/ILSVRC2012_val_00011285.JPEG,930,1
11285,data/ILSVRC2012_img_val/ILSVRC2012_val_00011286.JPEG,952,0
11286,data/ILSVRC2012_img_val/ILSVRC2012_val_00011287.JPEG,603,1
11287,data/ILSVRC2012_img_val/ILSVRC2012_val_00011288.JPEG,317,1
11288,data/ILSVRC2012_img_val/ILSVRC2012_val_00011289.JPEG,159,1
11289,data/ILSVRC2012_img_val/ILSVRC2012_val_00011290.JPEG,1000,1
11290,data/ILSVRC2012_img_val/ILSVRC2012_val_00011291.JPEG,129,1
11291,data/ILSVRC2012_img_val/ILSVRC2012_val_00011292.JPEG,235,1
11292,data/ILSVRC2012_img_val/ILSVRC2012_val_00011293.JPEG,886,1
11293,data/ILSVRC2012_img_val/ILSVRC2012_val_00011294.JPEG,463,1
11294,data/ILSVRC2012_img_val/ILSVRC2012_val_00011295.JPEG,479,1
11295,data/ILSVRC2012_img_val/ILSVRC2012_val_00011296.JPEG,168,1
11296,data/ILSVRC2012_img_val/ILSVRC2012_val_00011297.JPEG,675,1
11297,data/ILSVRC2012_img_val/ILSVRC2012_val_00011298.JPEG,430,1
11298,data/ILSVRC2012_img_val/ILSVRC2012_val_00011299.JPEG,589,1
11299,data/ILSVRC2012_img_val/ILSVRC2012_val_00011300.JPEG,965,1
11300,data/ILSVRC2012_img_val/ILSVRC2012_val_00011301.JPEG,918,1
11301,data/ILSVRC2012_img_val/ILSVRC2012_val_00011302.JPEG,835,1
11302,data/ILSVRC2012_img_val/ILSVRC2012_val_00011303.JPEG,501,1
11303,data/ILSVRC2012_img_val/ILSVRC2012_val_00011304.JPEG,973,1
11304,data/ILSVRC2012_img_val/ILSVRC2012_val_00011305.JPEG,776,1
11305,data/ILSVRC2012_img_val/ILSVRC2012_val_00011306.JPEG,361,1
11306,data/ILSVRC2012_img_val/ILSVRC2012_val_00011307.JPEG,718,1
11307,data/ILSVRC2012_img_val/ILSVRC2012_val_00011308.JPEG,711,1
11308,data/ILSVRC2012_img_val/ILSVRC2012_val_00011309.JPEG,829,1
11309,data/ILSVRC2012_img_val/ILSVRC2012_val_00011310.JPEG,930,1
11310,data/ILSVRC2012_img_val/ILSVRC2012_val_00011311.JPEG,77,1
11311,data/ILSVRC2012_img_val/ILSVRC2012_val_00011312.JPEG,934,1
11312,data/ILSVRC2012_img_val/ILSVRC2012_val_00011313.JPEG,288,1
11313,data/ILSVRC2012_img_val/ILSVRC2012_val_00011314.JPEG,713,1
11314,data/ILSVRC2012_img_val/ILSVRC2012_val_00011315.JPEG,416,1
11315,data/ILSVRC2012_img_val/ILSVRC2012_val_00011316.JPEG,133,1
11316,data/ILSVRC2012_img_val/ILSVRC2012_val_00011317.JPEG,399,1
11317,data/ILSVRC2012_img_val/ILSVRC2012_val_00011318.JPEG,970,1
11318,data/ILSVRC2012_img_val/ILSVRC2012_val_00011319.JPEG,848,1
11319,data/ILSVRC2012_img_val/ILSVRC2012_val_00011320.JPEG,464,1
11320,data/ILSVRC2012_img_val/ILSVRC2012_val_00011321.JPEG,455,1
11321,data/ILSVRC2012_img_val/ILSVRC2012_val_00011322.JPEG,86,1
11322,data/ILSVRC2012_img_val/ILSVRC2012_val_00011323.JPEG,51,1
11323,data/ILSVRC2012_img_val/ILSVRC2012_val_00011324.JPEG,942,1
11324,data/ILSVRC2012_img_val/ILSVRC2012_val_00011325.JPEG,30,1
11325,data/ILSVRC2012_img_val/ILSVRC2012_val_00011326.JPEG,506,1
11326,data/ILSVRC2012_img_val/ILSVRC2012_val_00011327.JPEG,965,1
11327,data/ILSVRC2012_img_val/ILSVRC2012_val_00011328.JPEG,606,1
11328,data/ILSVRC2012_img_val/ILSVRC2012_val_00011329.JPEG,255,1
11329,data/ILSVRC2012_img_val/ILSVRC2012_val_00011330.JPEG,255,1
11330,data/ILSVRC2012_img_val/ILSVRC2012_val_00011331.JPEG,392,1
11331,data/ILSVRC2012_img_val/ILSVRC2012_val_00011332.JPEG,318,1
11332,data/ILSVRC2012_img_val/ILSVRC2012_val_00011333.JPEG,981,1
11333,data/ILSVRC2012_img_val/ILSVRC2012_val_00011334.JPEG,241,1
11334,data/ILSVRC2012_img_val/ILSVRC2012_val_00011335.JPEG,883,1
11335,data/ILSVRC2012_img_val/ILSVRC2012_val_00011336.JPEG,773,1
11336,data/ILSVRC2012_img_val/ILSVRC2012_val_00011337.JPEG,962,1
11337,data/ILSVRC2012_img_val/ILSVRC2012_val_00011338.JPEG,330,1
11338,data/ILSVRC2012_img_val/ILSVRC2012_val_00011339.JPEG,463,1
11339,data/ILSVRC2012_img_val/ILSVRC2012_val_00011340.JPEG,36,1
11340,data/ILSVRC2012_img_val/ILSVRC2012_val_00011341.JPEG,758,1
11341,data/ILSVRC2012_img_val/ILSVRC2012_val_00011342.JPEG,207,1
11342,data/ILSVRC2012_img_val/ILSVRC2012_val_00011343.JPEG,503,1
11343,data/ILSVRC2012_img_val/ILSVRC2012_val_00011344.JPEG,226,1
11344,data/ILSVRC2012_img_val/ILSVRC2012_val_00011345.JPEG,744,1
11345,data/ILSVRC2012_img_val/ILSVRC2012_val_00011346.JPEG,914,1
11346,data/ILSVRC2012_img_val/ILSVRC2012_val_00011347.JPEG,322,1
11347,data/ILSVRC2012_img_val/ILSVRC2012_val_00011348.JPEG,229,1
11348,data/ILSVRC2012_img_val/ILSVRC2012_val_00011349.JPEG,140,1
11349,data/ILSVRC2012_img_val/ILSVRC2012_val_00011350.JPEG,296,1
11350,data/ILSVRC2012_img_val/ILSVRC2012_val_00011351.JPEG,157,1
11351,data/ILSVRC2012_img_val/ILSVRC2012_val_00011352.JPEG,784,1
11352,data/ILSVRC2012_img_val/ILSVRC2012_val_00011353.JPEG,38,1
11353,data/ILSVRC2012_img_val/ILSVRC2012_val_00011354.JPEG,121,1
11354,data/ILSVRC2012_img_val/ILSVRC2012_val_00011355.JPEG,854,1
11355,data/ILSVRC2012_img_val/ILSVRC2012_val_00011356.JPEG,189,1
11356,data/ILSVRC2012_img_val/ILSVRC2012_val_00011357.JPEG,422,1
11357,data/ILSVRC2012_img_val/ILSVRC2012_val_00011358.JPEG,546,1
11358,data/ILSVRC2012_img_val/ILSVRC2012_val_00011359.JPEG,763,1
11359,data/ILSVRC2012_img_val/ILSVRC2012_val_00011360.JPEG,999,1
11360,data/ILSVRC2012_img_val/ILSVRC2012_val_00011361.JPEG,579,1
11361,data/ILSVRC2012_img_val/ILSVRC2012_val_00011362.JPEG,835,1
11362,data/ILSVRC2012_img_val/ILSVRC2012_val_00011363.JPEG,527,1
11363,data/ILSVRC2012_img_val/ILSVRC2012_val_00011364.JPEG,912,1
11364,data/ILSVRC2012_img_val/ILSVRC2012_val_00011365.JPEG,877,1
11365,data/ILSVRC2012_img_val/ILSVRC2012_val_00011366.JPEG,355,1
11366,data/ILSVRC2012_img_val/ILSVRC2012_val_00011367.JPEG,880,1
11367,data/ILSVRC2012_img_val/ILSVRC2012_val_00011368.JPEG,197,1
11368,data/ILSVRC2012_img_val/ILSVRC2012_val_00011369.JPEG,426,1
11369,data/ILSVRC2012_img_val/ILSVRC2012_val_00011370.JPEG,811,1
11370,data/ILSVRC2012_img_val/ILSVRC2012_val_00011371.JPEG,288,1
11371,data/ILSVRC2012_img_val/ILSVRC2012_val_00011372.JPEG,78,1
11372,data/ILSVRC2012_img_val/ILSVRC2012_val_00011373.JPEG,125,1
11373,data/ILSVRC2012_img_val/ILSVRC2012_val_00011374.JPEG,643,1
11374,data/ILSVRC2012_img_val/ILSVRC2012_val_00011375.JPEG,417,1
11375,data/ILSVRC2012_img_val/ILSVRC2012_val_00011376.JPEG,540,1
11376,data/ILSVRC2012_img_val/ILSVRC2012_val_00011377.JPEG,590,1
11377,data/ILSVRC2012_img_val/ILSVRC2012_val_00011378.JPEG,904,1
11378,data/ILSVRC2012_img_val/ILSVRC2012_val_00011379.JPEG,606,1
11379,data/ILSVRC2012_img_val/ILSVRC2012_val_00011380.JPEG,434,1
11380,data/ILSVRC2012_img_val/ILSVRC2012_val_00011381.JPEG,170,1
11381,data/ILSVRC2012_img_val/ILSVRC2012_val_00011382.JPEG,637,1
11382,data/ILSVRC2012_img_val/ILSVRC2012_val_00011383.JPEG,647,1
11383,data/ILSVRC2012_img_val/ILSVRC2012_val_00011384.JPEG,132,1
11384,data/ILSVRC2012_img_val/ILSVRC2012_val_00011385.JPEG,210,1
11385,data/ILSVRC2012_img_val/ILSVRC2012_val_00011386.JPEG,864,1
11386,data/ILSVRC2012_img_val/ILSVRC2012_val_00011387.JPEG,170,0
11387,data/ILSVRC2012_img_val/ILSVRC2012_val_00011388.JPEG,444,1
11388,data/ILSVRC2012_img_val/ILSVRC2012_val_00011389.JPEG,994,1
11389,data/ILSVRC2012_img_val/ILSVRC2012_val_00011390.JPEG,912,1
11390,data/ILSVRC2012_img_val/ILSVRC2012_val_00011391.JPEG,25,1
11391,data/ILSVRC2012_img_val/ILSVRC2012_val_00011392.JPEG,844,1
11392,data/ILSVRC2012_img_val/ILSVRC2012_val_00011393.JPEG,629,1
11393,data/ILSVRC2012_img_val/ILSVRC2012_val_00011394.JPEG,33,1
11394,data/ILSVRC2012_img_val/ILSVRC2012_val_00011395.JPEG,846,1
11395,data/ILSVRC2012_img_val/ILSVRC2012_val_00011396.JPEG,73,1
11396,data/ILSVRC2012_img_val/ILSVRC2012_val_00011397.JPEG,855,1
11397,data/ILSVRC2012_img_val/ILSVRC2012_val_00011398.JPEG,300,1
11398,data/ILSVRC2012_img_val/ILSVRC2012_val_00011399.JPEG,407,1
11399,data/ILSVRC2012_img_val/ILSVRC2012_val_00011400.JPEG,77,1
11400,data/ILSVRC2012_img_val/ILSVRC2012_val_00011401.JPEG,428,1
11401,data/ILSVRC2012_img_val/ILSVRC2012_val_00011402.JPEG,436,1
11402,data/ILSVRC2012_img_val/ILSVRC2012_val_00011403.JPEG,383,1
11403,data/ILSVRC2012_img_val/ILSVRC2012_val_00011404.JPEG,88,1
11404,data/ILSVRC2012_img_val/ILSVRC2012_val_00011405.JPEG,246,1
11405,data/ILSVRC2012_img_val/ILSVRC2012_val_00011406.JPEG,430,1
11406,data/ILSVRC2012_img_val/ILSVRC2012_val_00011407.JPEG,990,1
11407,data/ILSVRC2012_img_val/ILSVRC2012_val_00011408.JPEG,744,1
11408,data/ILSVRC2012_img_val/ILSVRC2012_val_00011409.JPEG,183,1
11409,data/ILSVRC2012_img_val/ILSVRC2012_val_00011410.JPEG,735,1
11410,data/ILSVRC2012_img_val/ILSVRC2012_val_00011411.JPEG,702,1
11411,data/ILSVRC2012_img_val/ILSVRC2012_val_00011412.JPEG,292,1
11412,data/ILSVRC2012_img_val/ILSVRC2012_val_00011413.JPEG,793,1
11413,data/ILSVRC2012_img_val/ILSVRC2012_val_00011414.JPEG,400,1
11414,data/ILSVRC2012_img_val/ILSVRC2012_val_00011415.JPEG,298,1
11415,data/ILSVRC2012_img_val/ILSVRC2012_val_00011416.JPEG,496,1
11416,data/ILSVRC2012_img_val/ILSVRC2012_val_00011417.JPEG,265,1
11417,data/ILSVRC2012_img_val/ILSVRC2012_val_00011418.JPEG,762,1
11418,data/ILSVRC2012_img_val/ILSVRC2012_val_00011419.JPEG,453,1
11419,data/ILSVRC2012_img_val/ILSVRC2012_val_00011420.JPEG,392,1
11420,data/ILSVRC2012_img_val/ILSVRC2012_val_00011421.JPEG,529,1
11421,data/ILSVRC2012_img_val/ILSVRC2012_val_00011422.JPEG,361,1
11422,data/ILSVRC2012_img_val/ILSVRC2012_val_00011423.JPEG,139,1
11423,data/ILSVRC2012_img_val/ILSVRC2012_val_00011424.JPEG,721,1
11424,data/ILSVRC2012_img_val/ILSVRC2012_val_00011425.JPEG,83,1
11425,data/ILSVRC2012_img_val/ILSVRC2012_val_00011426.JPEG,946,1
11426,data/ILSVRC2012_img_val/ILSVRC2012_val_00011427.JPEG,816,1
11427,data/ILSVRC2012_img_val/ILSVRC2012_val_00011428.JPEG,489,1
11428,data/ILSVRC2012_img_val/ILSVRC2012_val_00011429.JPEG,693,1
11429,data/ILSVRC2012_img_val/ILSVRC2012_val_00011430.JPEG,656,1
11430,data/ILSVRC2012_img_val/ILSVRC2012_val_00011431.JPEG,792,1
11431,data/ILSVRC2012_img_val/ILSVRC2012_val_00011432.JPEG,707,1
11432,data/ILSVRC2012_img_val/ILSVRC2012_val_00011433.JPEG,51,1
11433,data/ILSVRC2012_img_val/ILSVRC2012_val_00011434.JPEG,161,1
11434,data/ILSVRC2012_img_val/ILSVRC2012_val_00011435.JPEG,932,1
11435,data/ILSVRC2012_img_val/ILSVRC2012_val_00011436.JPEG,366,1
11436,data/ILSVRC2012_img_val/ILSVRC2012_val_00011437.JPEG,777,1
11437,data/ILSVRC2012_img_val/ILSVRC2012_val_00011438.JPEG,251,1
11438,data/ILSVRC2012_img_val/ILSVRC2012_val_00011439.JPEG,988,1
11439,data/ILSVRC2012_img_val/ILSVRC2012_val_00011440.JPEG,537,1
11440,data/ILSVRC2012_img_val/ILSVRC2012_val_00011441.JPEG,325,1
11441,data/ILSVRC2012_img_val/ILSVRC2012_val_00011442.JPEG,667,1
11442,data/ILSVRC2012_img_val/ILSVRC2012_val_00011443.JPEG,741,1
11443,data/ILSVRC2012_img_val/ILSVRC2012_val_00011444.JPEG,458,1
11444,data/ILSVRC2012_img_val/ILSVRC2012_val_00011445.JPEG,879,1
11445,data/ILSVRC2012_img_val/ILSVRC2012_val_00011446.JPEG,393,1
11446,data/ILSVRC2012_img_val/ILSVRC2012_val_00011447.JPEG,61,1
11447,data/ILSVRC2012_img_val/ILSVRC2012_val_00011448.JPEG,467,1
11448,data/ILSVRC2012_img_val/ILSVRC2012_val_00011449.JPEG,366,1
11449,data/ILSVRC2012_img_val/ILSVRC2012_val_00011450.JPEG,904,1
11450,data/ILSVRC2012_img_val/ILSVRC2012_val_00011451.JPEG,882,1
11451,data/ILSVRC2012_img_val/ILSVRC2012_val_00011452.JPEG,354,1
11452,data/ILSVRC2012_img_val/ILSVRC2012_val_00011453.JPEG,616,1
11453,data/ILSVRC2012_img_val/ILSVRC2012_val_00011454.JPEG,679,1
11454,data/ILSVRC2012_img_val/ILSVRC2012_val_00011455.JPEG,556,1
11455,data/ILSVRC2012_img_val/ILSVRC2012_val_00011456.JPEG,821,1
11456,data/ILSVRC2012_img_val/ILSVRC2012_val_00011457.JPEG,128,1
11457,data/ILSVRC2012_img_val/ILSVRC2012_val_00011458.JPEG,948,1
11458,data/ILSVRC2012_img_val/ILSVRC2012_val_00011459.JPEG,860,1
11459,data/ILSVRC2012_img_val/ILSVRC2012_val_00011460.JPEG,299,1
11460,data/ILSVRC2012_img_val/ILSVRC2012_val_00011461.JPEG,285,1
11461,data/ILSVRC2012_img_val/ILSVRC2012_val_00011462.JPEG,261,1
11462,data/ILSVRC2012_img_val/ILSVRC2012_val_00011463.JPEG,205,1
11463,data/ILSVRC2012_img_val/ILSVRC2012_val_00011464.JPEG,975,1
11464,data/ILSVRC2012_img_val/ILSVRC2012_val_00011465.JPEG,184,1
11465,data/ILSVRC2012_img_val/ILSVRC2012_val_00011466.JPEG,935,1
11466,data/ILSVRC2012_img_val/ILSVRC2012_val_00011467.JPEG,479,1
11467,data/ILSVRC2012_img_val/ILSVRC2012_val_00011468.JPEG,6,1
11468,data/ILSVRC2012_img_val/ILSVRC2012_val_00011469.JPEG,888,1
11469,data/ILSVRC2012_img_val/ILSVRC2012_val_00011470.JPEG,834,1
11470,data/ILSVRC2012_img_val/ILSVRC2012_val_00011471.JPEG,900,1
11471,data/ILSVRC2012_img_val/ILSVRC2012_val_00011472.JPEG,869,1
11472,data/ILSVRC2012_img_val/ILSVRC2012_val_00011473.JPEG,198,1
11473,data/ILSVRC2012_img_val/ILSVRC2012_val_00011474.JPEG,498,1
11474,data/ILSVRC2012_img_val/ILSVRC2012_val_00011475.JPEG,683,1
11475,data/ILSVRC2012_img_val/ILSVRC2012_val_00011476.JPEG,645,1
11476,data/ILSVRC2012_img_val/ILSVRC2012_val_00011477.JPEG,40,1
11477,data/ILSVRC2012_img_val/ILSVRC2012_val_00011478.JPEG,579,1
11478,data/ILSVRC2012_img_val/ILSVRC2012_val_00011479.JPEG,794,1
11479,data/ILSVRC2012_img_val/ILSVRC2012_val_00011480.JPEG,313,1
11480,data/ILSVRC2012_img_val/ILSVRC2012_val_00011481.JPEG,371,1
11481,data/ILSVRC2012_img_val/ILSVRC2012_val_00011482.JPEG,104,1
11482,data/ILSVRC2012_img_val/ILSVRC2012_val_00011483.JPEG,483,1
11483,data/ILSVRC2012_img_val/ILSVRC2012_val_00011484.JPEG,365,1
11484,data/ILSVRC2012_img_val/ILSVRC2012_val_00011485.JPEG,810,1
